State,Action,NextState
[ 0.99947804 -0.03230479  0.01780204],[0.4436369],[ 0.99957067 -0.02930027  0.06011898]
[ 0.99957067 -0.02930027  0.06011898],[-0.18055677],[ 0.9995867  -0.02874748  0.01106027]
[ 0.9995867  -0.02874748  0.01106027],[0.42790914],[ 0.99966025 -0.02606419  0.05368603]
[ 0.99966025 -0.02606419  0.05368603],[-0.25919485],[ 0.99965405 -0.02630118 -0.00474135]
[ 0.99965405 -0.02630118 -0.00474135],[0.4361248],[ 0.99970585 -0.02425426  0.04095149]
[ 0.99970585 -0.02425426  0.04095149],[-0.13764334],[ 0.99970835 -0.02414857  0.00211429]
[ 0.9281625  -0.37217516  0.609776  ],[1.7843676],[ 0.9388792 -0.3442468  0.5982998]
[ 0.9388792 -0.3442468  0.5982998],[1.6274049],[ 0.9485331 -0.316678   0.5842254]
[ 0.9485331 -0.316678   0.5842254],[1.4195046],[ 0.95702195 -0.2900155   0.5596427 ]
[ 0.95702195 -0.2900155   0.5596427 ],[1.2067785],[ 0.9642798  -0.26488593  0.5231478 ]
[ 0.9642798  -0.26488593  0.5231478 ],[1.0091543],[ 0.9703086 -0.2418702  0.4758565]
[ 0.9703086 -0.2418702  0.4758565],[0.88130236],[ 0.97524714 -0.22111766  0.4266492 ]
[ 0.97524714 -0.22111766  0.4266492 ],[0.82299805],[ 0.9793152  -0.20234054  0.38426068]
[ 0.9793152  -0.20234054  0.38426068],[0.7667284],[ 0.982683   -0.18529455  0.3475145 ]
[ 0.982683   -0.18529455  0.3475145 ],[0.7258673],[ 0.9855     -0.16967551  0.3174237 ]
[ 0.9855     -0.16967551  0.3174237 ],[0.6829431],[ 0.98787683 -0.1552396   0.29260853]
[ 0.98787683 -0.1552396   0.29260853],[0.6538613],[ 0.9899127  -0.14167877  0.27425802]
[ 0.9899127  -0.14167877  0.27425802],[0.6157532],[ 0.9916732  -0.12878034  0.26036194]
[ 0.9916732  -0.12878034  0.26036194],[0.56890416],[ 0.99320024 -0.11641877  0.2491123 ]
[ 0.99320024 -0.11641877  0.2491123 ],[0.51297235],[ 0.9945191  -0.10455473  0.23874408]
[ 0.9945191  -0.10455473  0.23874408],[0.42605448],[ 0.99562883 -0.09339803  0.2242362 ]
[ 0.99562883 -0.09339803  0.2242362 ],[0.31995463],[ 0.9965221  -0.08332857  0.20218088]
[ 0.9965221  -0.08332857  0.20218088],[0.2438016],[ 0.9972178  -0.07454336  0.17625469]
[ 0.9972178  -0.07454336  0.17625469],[0.27601862],[ 0.997788   -0.06647602  0.16174994]
[ 0.997788   -0.06647602  0.16174994],[0.0997107],[ 0.99818957 -0.06014628  0.12684955]
[ 0.99818957 -0.06014628  0.12684955],[0.33847737],[ 0.99856615 -0.05353143  0.13251144]
[ 0.99856615 -0.05353143  0.13251144],[-0.09890938],[ 0.9987662  -0.04966027  0.07752646]
[ 0.9987662  -0.04966027  0.07752646],[0.4485469],[ 0.9990188  -0.04428805  0.10756329]
[ 0.9990188  -0.04428805  0.10756329],[-0.17591071],[ 0.99912214 -0.04189225  0.04796065]
[ 0.99912214 -0.04189225  0.04796065],[0.45356297],[ 0.99929035 -0.0376668   0.08457591]
[ 0.99929035 -0.0376668   0.08457591],[-0.13243234],[ 0.99935734 -0.03584499  0.03646095]
[ 0.99935734 -0.03584499  0.03646095],[0.42425752],[ 0.99948186 -0.03218631  0.07321584]
[ 0.99948186 -0.03218631  0.07321584],[-0.24898672],[ 0.9995006  -0.03160021  0.0117281 ]
[ 0.9995006  -0.03160021  0.0117281 ],[0.449121],[ 0.99958426 -0.02883167  0.05539609]
[ 0.99958426 -0.02883167  0.05539609],[-0.12406218],[ 0.99960583 -0.02807382  0.01516302]
[ 0.99960583 -0.02807382  0.01516302],[0.37608814],[ 0.9996736  -0.02554869  0.05052087]
[ 0.9996736  -0.02554869  0.05052087],[-0.23267186],[ 0.999669   -0.0257257  -0.00354143]
[ 0.999669   -0.0257257  -0.00354143],[0.4312153],[ 0.9997207  -0.02363401  0.04184659]
[-0.15834938  0.9873831  -0.00627718],[2.],[-0.2091755  0.9778781  1.0342602]
[-0.2091755  0.9778781  1.0342602],[2.],[-0.30897504  0.95107013  2.0676687 ]
[-0.30897504  0.95107013  2.0676687 ],[2.],[-0.45124838  0.8923984   3.0809715 ]
[-0.45124838  0.8923984   3.0809715 ],[2.],[-0.6215167   0.78340095  4.05027   ]
[-0.6215167   0.78340095  4.05027   ],[2.],[-0.7941261   0.60775304  4.937821  ]
[-0.7941261   0.60775304  4.937821  ],[2.],[-0.932852    0.36025968  5.6936355 ]
[-0.932852    0.36025968  5.6936355 ],[2.],[-0.99846834  0.05532647  6.26383   ]
[-0.99846834  0.05532647  6.26383   ],[2.],[-0.9624492  -0.27146178  6.605325  ]
[-0.9624492  -0.27146178  6.605325  ],[2.],[-0.81964916 -0.5728658   6.701729  ]
[-0.81964916 -0.5728658   6.701729  ],[1.9815323],[-0.5910282 -0.8066509  6.569309 ]
[-0.5910282 -0.8066509  6.569309 ],[-1.9925297],[-0.3420154  -0.93969434  5.665442  ]
[-0.3420154  -0.93969434  5.665442  ],[0.68972206],[-0.09570761 -0.9954095   5.0641294 ]
[-0.09570761 -0.9954095   5.0641294 ],[1.5049977],[ 0.13093473 -0.991391    4.543322  ]
[ 0.13093473 -0.991391    4.543322  ],[0.76492715],[ 0.3212391 -0.9469981  3.9145176]
[ 0.3212391 -0.9469981  3.9145176],[1.0480785],[ 0.47512993 -0.87991565  3.361481  ]
[ 0.47512993 -0.87991565  3.361481  ],[0.91893697],[ 0.59485155 -0.8038356   2.8393848 ]
[ 0.59485155 -0.8038356   2.8393848 ],[1.2366419],[ 0.6876019  -0.72608787  2.4220042 ]
[ 0.6876019  -0.72608787  2.4220042 ],[0.73023033],[ 0.7562286 -0.6543075  1.9869729]
[ 0.7562286 -0.6543075  1.9869729],[1.4978914],[ 0.8096621  -0.58689636  1.720926  ]
[ 0.8096621  -0.58689636  1.720926  ],[1.1643715],[ 0.8501903  -0.52647555  1.4554095 ]
[ 0.8501903  -0.52647555  1.4554095 ],[1.6043422],[ 0.88262    -0.47008717  1.3012042 ]
[ 0.88262    -0.47008717  1.3012042 ],[1.2031822],[ 0.90773886 -0.41953567  1.1291162 ]
[ 0.90773886 -0.41953567  1.1291162 ],[1.2534437],[ 0.9276188  -0.37352827  1.002481  ]
[ 0.9276188  -0.37352827  1.002481  ],[0.8235223],[ 0.9425823 -0.333974   0.8458631]
[ 0.9425823 -0.333974   0.8458631],[1.0713115],[ 0.9545314  -0.29811054  0.7560793 ]
[ 0.9545314  -0.29811054  0.7560793 ],[0.70491576],[ 0.96355695 -0.2675032   0.6382338 ]
[ 0.96355695 -0.2675032   0.6382338 ],[0.69943285],[ 0.9704579 -0.2412705  0.5425213]
[ 0.9704579 -0.2412705  0.5425213],[0.6593652],[ 0.97575516 -0.21886504  0.4604732 ]
[ 0.97575516 -0.21886504  0.4604732 ],[0.6693082],[ 0.9799043  -0.19946814  0.39672065]
[ 0.9799043  -0.19946814  0.39672065],[0.69992065],[ 0.98326397 -0.18218653  0.35210764]
[ 0.98326397 -0.18218653  0.35210764],[0.68471336],[ 0.9860378  -0.16652164  0.31817475]
[ 0.9860378  -0.16652164  0.31817475],[0.656276],[ 0.9883618  -0.15212186  0.29172492]
[ 0.9883618  -0.15212186  0.29172492],[0.6341393],[ 0.99034435 -0.13862912  0.27275443]
[ 0.99034435 -0.13862912  0.27275443],[0.5987232],[ 0.9920539  -0.12581319  0.25859106]
[ 0.9920539  -0.12581319  0.25859106],[0.5534954],[ 0.9935335  -0.11353934  0.24725549]
[ 0.9935335  -0.11353934  0.24725549],[0.48846364],[ 0.99480087 -0.10183932  0.23537053]
[ 0.99480087 -0.10183932  0.23537053],[0.41145754],[ 0.9958641  -0.09085523  0.22070967]
[ 0.9958641  -0.09085523  0.22070967],[0.2768314],[ 0.9966989  -0.0811866   0.19409294]
[ 0.9966989  -0.0811866   0.19409294],[0.29028654],[ 0.99737746 -0.07237542  0.17674598]
[ 0.99737746 -0.07237542  0.17674598],[0.14167452],[ 0.99787176 -0.06520668  0.1437156 ]
[ 0.99787176 -0.06520668  0.1437156 ],[0.335032],[ 0.9983185  -0.05796719  0.1450654 ]
[ 0.9983185  -0.05796719  0.1450654 ],[-0.07858264],[ 0.9985687  -0.05348404  0.0898026 ]
[ 0.9985687  -0.05348404  0.0898026 ],[0.4504788],[ 0.9988651  -0.04762848  0.11726139]
[ 0.9988651  -0.04762848  0.11726139],[-0.1609956],[ 0.9989977 -0.044762   0.0573907]
[ 0.9989977 -0.044762   0.0573907],[0.4550929],[ 0.9991932  -0.040162    0.09208313]
[ 0.9991932  -0.040162    0.09208313],[-0.12473679],[ 0.9992777 -0.0380011  0.0432511]
[ 0.9992777 -0.0380011  0.0432511],[0.42926955],[ 0.9994202  -0.03404664  0.07914072]
[ 0.9994202  -0.03404664  0.07914072],[-0.24920869],[ 0.9994475  -0.03323588  0.01622443]
[ 0.9994475  -0.03323588  0.01622443],[0.4522431],[ 0.99954146 -0.03028067  0.05913399]
[ 0.99954146 -0.03028067  0.05913399],[-0.10514462],[ 0.99957216 -0.02924854  0.02065179]
[ 0.99957216 -0.02924854  0.02065179],[0.3657987],[ 0.99964696 -0.02657032  0.05358519]
[ 0.99964696 -0.02657032  0.05358519],[-0.22670627],[ 9.9964648e-01 -2.6587740e-02 -3.4848618e-04]
[ 9.9964648e-01 -2.6587740e-02 -3.4848618e-04],[0.4327898],[ 0.99970335 -0.02435701  0.04462918]
[ 0.99970335 -0.02435701  0.04462918],[-0.19741726],[ 0.99969935 -0.02451952 -0.00325116]
[ 0.99969935 -0.02451952 -0.00325116],[0.41787028],[ 0.9997476  -0.0224681   0.04103974]
[ 0.9196242   0.39279932 -0.86954916],[-1.9978048],[ 0.935917   0.3522205 -0.8746204]
[ 0.935917   0.3522205 -0.8746204],[-1.9929286],[ 0.95095956  0.30931523 -0.90939426]
[ 0.95095956  0.30931523 -0.90939426],[-1.9487152],[ 0.9648335   0.26286182 -0.9697151 ]
[ 0.9648335   0.26286182 -0.9697151 ],[-1.579384],[ 0.9768668   0.21384889 -1.0094764 ]
[ 0.9768668   0.21384889 -1.0094764 ],[-0.01407266],[ 0.98508084  0.1720923  -0.85120064]
[ 0.98508084  0.1720923  -0.85120064],[0.08625126],[ 0.9905626   0.13706079 -0.7091937 ]
[ 0.9905626   0.13706079 -0.7091937 ],[0.17237902],[ 0.9941233   0.10825396 -0.58054125]
[ 0.9941233   0.10825396 -0.58054125],[0.21303988],[ 0.99638146  0.08499412 -0.4673948 ]
[ 0.99638146  0.08499412 -0.4673948 ],[0.23742652],[ 0.9977767   0.06664559 -0.36803523]
[ 0.9977767   0.06664559 -0.36803523],[0.2370243],[ 0.9986185   0.05254595 -0.28249738]
[ 0.9986185   0.05254595 -0.28249738],[0.22008467],[ 0.99911535  0.04205399 -0.21007523]
[ 0.99911535  0.04205399 -0.21007523],[0.00711131],[ 0.99944913  0.0331869  -0.17746803]
[ 0.99944913  0.0331869  -0.17746803],[0.01723456],[ 0.99966997  0.02569053 -0.14999267]
[ 0.99966997  0.02569053 -0.14999267],[0.0407331],[ 0.99981064  0.01946139 -0.12461481]
[ 0.99981064  0.01946139 -0.12461481],[0.03816223],[ 0.9998985   0.01424742 -0.10429443]
[ 0.9998985   0.01424742 -0.10429443],[0.0296936],[ 0.9999521   0.00979    -0.08915483]
[ 0.9999521   0.00979    -0.08915483],[0.04789519],[ 0.99998164  0.00605872 -0.07462806]
[ 0.99998164  0.00605872 -0.07462806],[0.03419495],[ 0.99999607  0.00281101 -0.06495477]
[ 0.99999607  0.00281101 -0.06495477],[0.06757569],[ 1.0000000e+00  1.7550609e-04 -5.2710164e-02]
[ 1.0000000e+00  1.7550609e-04 -5.2710164e-02],[0.02471185],[ 0.99999744 -0.00226808 -0.04887176]
[ 0.99999744 -0.00226808 -0.04887176],[0.10402942],[ 0.99999195 -0.00401649 -0.0349684 ]
[-0.09681546  0.9953024  -0.53375137],[2.],[-0.12229669  0.99249357  0.5127254 ]
[-0.12229669  0.99249357  0.5127254 ],[2.],[-0.19911857  0.9799754   1.5570956 ]
[-0.19911857  0.9799754   1.5570956 ],[2.],[-0.32410192  0.94602215  2.5920773 ]
[-0.32410192  0.94602215  2.5920773 ],[2.],[-0.48830113  0.8726752   3.6015937 ]
[-0.48830113  0.8726752   3.6015937 ],[2.],[-0.6727704   0.73985136  4.5561004 ]
[-0.6727704   0.73985136  4.5561004 ],[2.],[-0.8460312   0.53313345  5.410989  ]
[-0.8460312   0.53313345  5.410989  ],[2.],[-0.96721834  0.2539462   6.110839  ]
[-0.96721834  0.2539462   6.110839  ],[2.],[-0.9973143  -0.07324128  6.6012983 ]
[-0.9973143  -0.07324128  6.6012983 ],[2.],[-0.914864   -0.40376207  6.8463674 ]
[-0.914864   -0.40376207  6.8463674 ],[2.],[-0.7263481 -0.687327   6.843546 ]
[-0.7263481 -0.687327   6.843546 ],[-1.9915632],[-0.48951018 -0.8719976   6.029316  ]
[-0.48951018 -0.8719976   6.029316  ],[-0.6598768],[-0.24518558 -0.96947616  5.2763367 ]
[-0.24518558 -0.96947616  5.2763367 ],[1.9090571],[-0.00593168 -0.9999824   4.835588  ]
[-0.00593168 -0.9999824   4.835588  ],[1.5550818],[ 0.2084711  -0.97802854  4.3188634 ]
[ 0.2084711  -0.97802854  4.3188634 ],[0.6238861],[ 0.38384593 -0.9233971   3.6789248 ]
[ 0.38384593 -0.9233971   3.6789248 ],[1.212822],[ 0.52470857 -0.85128194  3.1683004 ]
[ 0.52470857 -0.85128194  3.1683004 ],[0.8717408],[ 0.6329848 -0.7741642  2.6606   ]
[ 0.6329848 -0.7741642  2.6606   ],[1.1999936],[ 0.7162415 -0.6978525  2.259976 ]
[ 0.7162415 -0.6978525  2.259976 ],[0.8642912],[ 0.7781488  -0.62807995  1.8662301 ]
[ 0.7781488  -0.62807995  1.8662301 ],[1.4891324],[ 0.82637525 -0.5631198   1.61854   ]
[ 0.82637525 -0.5631198   1.61854   ],[1.3347569],[ 0.8636473 -0.5040966  1.3964137]
[ 0.8636473 -0.5040966  1.3964137],[1.4372063],[ 0.8930852  -0.44988763  1.2339221 ]
[ 0.8930852  -0.44988763  1.2339221 ],[1.1958103],[ 0.91598284 -0.4012175   1.075878  ]
[ 0.91598284 -0.4012175   1.075878  ],[1.1424017],[ 0.9339347  -0.35744375  0.9463251 ]
[ 0.9339347  -0.35744375  0.9463251 ],[0.8248799],[ 0.9475131  -0.31971687  0.8019743 ]
[ 0.9475131  -0.31971687  0.8019743 ],[0.9788351],[ 0.95824957 -0.2859331   0.7090119 ]
[ 0.95824957 -0.2859331   0.7090119 ],[0.7158811],[ 0.9664201  -0.25696734  0.6019442 ]
[ 0.9664201  -0.25696734  0.6019442 ],[0.67319036],[ 0.9726601  -0.23223317  0.5101973 ]
[ 0.9726601  -0.23223317  0.5101973 ],[0.6457844],[ 0.9774585  -0.21112767  0.43289006]
[ 0.9774585  -0.21112767  0.43289006],[0.6863649],[ 0.9812692  -0.19264168  0.37749904]
[ 0.9812692  -0.19264168  0.37749904],[0.70060825],[ 0.9843855  -0.17602614  0.33810902]
[ 0.9843855  -0.17602614  0.33810902],[0.6725817],[ 0.98697126 -0.16089682  0.30697668]
[ 0.98697126 -0.16089682  0.30697668],[0.64970493],[ 0.98915464 -0.14687796  0.2837598 ]
[ 0.98915464 -0.14687796  0.2837598 ],[0.6221523],[ 0.99102676 -0.1336638   0.26692417]
[ 0.99102676 -0.1336638   0.26692417],[0.5822215],[ 0.99264437 -0.12106685  0.25400954]
[ 0.99264437 -0.12106685  0.25400954],[0.5340688],[ 0.99404377 -0.1089817   0.24331972]
[ 0.99404377 -0.1089817   0.24331972],[0.4548025],[ 0.9952303  -0.097553    0.22980383]
[ 0.9952303  -0.097553    0.22980383],[0.3842802],[ 0.9962184  -0.08688466  0.21428111]
[ 0.9962184  -0.08688466  0.21428111],[0.19069505],[ 0.9969511  -0.07802885  0.17772187]
[ 0.9969511  -0.07802885  0.17772187],[0.4016788],[ 0.9976111  -0.06908058  0.17945206]
[ 0.9976111  -0.06908058  0.17945206],[-0.11145091],[ 0.99797887 -0.0635466   0.11092398]
[ 0.99797887 -0.0635466   0.11092398],[0.4883566],[ 0.99838936 -0.05673309  0.13651752]
[ 0.99838936 -0.05673309  0.13651752],[0.01220798],[ 0.99864966 -0.05195023  0.09579889]
[ 0.99864966 -0.05195023  0.09579889],[0.3771274],[ 0.9989282  -0.04628681  0.11340534]
[ 0.9989282  -0.04628681  0.11340534],[-0.16773248],[ 0.9990485  -0.043613    0.05353035]
[ 0.9990485  -0.043613    0.05353035],[0.454638],[ 0.9992327 -0.039166   0.0890163]
[ 0.9992327 -0.039166   0.0890163],[-0.12644458],[ 0.9993103  -0.03713373  0.04067511]
[ 0.9993103  -0.03713373  0.04067511],[0.42601347],[ 0.99944544 -0.03329977  0.07672684]
[ 0.99944544 -0.03329977  0.07672684],[-0.24828684],[ 0.9994693  -0.03257471  0.01450898]
[ 0.9994693  -0.03257471  0.01450898],[0.45086026],[ 0.9995591  -0.02969076  0.05770699]
[ 0.9995591  -0.02969076  0.05770699],[-0.11453283],[ 0.9995858  -0.02877821  0.01825899]
[ 0.9995858  -0.02877821  0.01825899],[0.37186766],[ 0.99965787 -0.02615642  0.05245548]
[ 0.99965787 -0.02615642  0.05245548],[-0.23116577],[ 0.9996555  -0.02624823 -0.0018367 ]
[ 0.9996555  -0.02624823 -0.0018367 ],[0.432436],[ 0.99970996 -0.02408179  0.04334253]
[ 0.99970996 -0.02408179  0.04334253],[-0.19079566],[ 0.999706   -0.02424864 -0.00333816]
[-0.45340648  0.89130384 -0.461364  ],[2.],[-0.47585797  0.87952214  0.5071139 ]
[-0.47585797  0.87952214  0.5071139 ],[2.],[-0.5390232  0.8422909  1.4667555]
[-0.5390232  0.8422909  1.4667555],[2.],[-0.6359205   0.77175456  2.3984737 ]
[-0.6359205   0.77175456  2.3984737 ],[2.],[-0.75329983  0.65767723  3.2772896 ]
[-0.75329983  0.65767723  3.2772896 ],[2.],[-0.8706846   0.49184173  4.0705476 ]
[-0.8706846   0.49184173  4.0705476 ],[2.],[-0.9618166  0.2736947  4.739429 ]
[-0.9618166  0.2736947  4.739429 ],[2.],[-0.9998875   0.01499676  5.2447    ]
[-0.9998875   0.01499676  5.2447    ],[2.],[-0.96566635 -0.25978547  5.5559473 ]
[-0.96566635 -0.25978547  5.5559473 ],[2.],[-0.8546835 -0.5191494  5.6611085]
[-0.8546835 -0.5191494  5.6611085],[2.],[-0.67896616 -0.73416954  5.5717463 ]
[-0.67896616 -0.73416954  5.5717463 ],[1.9999962],[-0.46204317 -0.88685745  5.3211184 ]
[-0.46204317 -0.88685745  5.3211184 ],[1.9998665],[-0.23041084 -0.97309345  4.9559555 ]
[-0.23041084 -0.97309345  4.9559555 ],[1.9988441],[-0.00620173 -0.99998075  4.525962  ]
[-0.00620173 -0.99998075  4.525962  ],[1.9958506],[ 0.19628319 -0.98054725  4.075354  ]
[ 0.19628319 -0.98054725  4.075354  ],[1.9742949],[ 0.37033564 -0.92889804  3.6360877 ]
[ 0.37033564 -0.92889804  3.6360877 ],[1.7869031],[ 0.51391536 -0.8578409   3.2074497 ]
[ 0.51391536 -0.8578409   3.2074497 ],[0.93857574],[ 0.62488604 -0.780716    2.7048554 ]
[ 0.62488604 -0.780716    2.7048554 ],[1.149574],[ 0.71005285 -0.70414835  2.2917545 ]
[ 0.71005285 -0.70414835  2.2917545 ],[0.8835025],[ 0.7735233 -0.6337679  1.8961686]
[ 0.7735233 -0.6337679  1.8961686],[1.4501874],[ 0.8227886 -0.5683475  1.6383708]
[ 0.8227886 -0.5683475  1.6383708],[1.330745],[ 0.86082387 -0.508903    1.4117218 ]
[ 0.86082387 -0.508903    1.4117218 ],[1.4472256],[ 0.8908636  -0.45427084  1.2471285 ]
[ 0.8908636  -0.45427084  1.2471285 ],[1.2172093],[ 0.9142663  -0.40511373  1.0890067 ]
[ 0.9142663  -0.40511373  1.0890067 ],[1.148546],[ 0.9326053  -0.36089796  0.9574533 ]
[ 0.9326053  -0.36089796  0.9574533 ],[0.8334992],[ 0.94648206 -0.3227564   0.8118047 ]
[ 0.94648206 -0.3227564   0.8118047 ],[0.998348],[ 0.95747817 -0.28850573  0.71948963]
[ 0.95747817 -0.28850573  0.71948963],[0.7053585],[ 0.96581686 -0.25922543  0.6089141 ]
[ 0.96581686 -0.25922543  0.6089141 ],[0.6818781],[ 0.9721918  -0.2341861   0.51677674]
[ 0.9721918  -0.2341861   0.51677674],[0.64629364],[ 0.9770878  -0.21283668  0.4380812 ]
[ 0.9770878  -0.21283668  0.4380812 ],[0.6850667],[ 0.98096687 -0.19417518  0.3812137 ]
[ 0.98096687 -0.19417518  0.3812137 ],[0.70301867],[ 0.98413515 -0.17742056  0.3410351 ]
[ 0.98413515 -0.17742056  0.3410351 ],[0.6761172],[ 0.98676187 -0.162176    0.30938727]
[ 0.98676187 -0.162176    0.30938727],[0.6516197],[ 0.9889763  -0.14807402  0.2854982 ]
[ 0.9889763  -0.14807402  0.2854982 ],[0.6251235],[ 0.99087304 -0.13479836  0.26821125]
[ 0.99087304 -0.13479836  0.26821125],[0.5861292],[ 0.99251133 -0.12215254  0.25503182]
[ 0.99251133 -0.12215254  0.25503182],[0.5391276],[ 0.99392927 -0.11002087  0.24428657]
[ 0.99392927 -0.11002087  0.24428657],[0.46211743],[ 0.9951341  -0.0985295   0.23108853]
[ 0.9951341  -0.0985295   0.23108853],[0.3946135],[ 0.99614185 -0.08775742  0.21638343]
[ 0.99614185 -0.08775742  0.21638343],[0.1948874],[ 0.99689054 -0.07879875  0.17979847]
[ 0.99689054 -0.07879875  0.17979847],[0.40422177],[ 0.997564   -0.06975719  0.18133268]
[ 0.997564   -0.06975719  0.18133268],[-0.11034977],[ 0.9979405  -0.0641467   0.11246231]
[ 0.9979405  -0.0641467   0.11246231],[0.48998117],[ 0.9983589  -0.05726696  0.13784947]
[ 0.9983589  -0.05726696  0.13784947],[0.01832628],[ 0.9986266  -0.0523919   0.09764819]
[ 0.9986266  -0.0523919   0.09764819],[0.3735385],[ 0.9989099  -0.04667968  0.11438504]
[ 0.9989099  -0.04667968  0.11438504],[-0.16280651],[ 0.9990344  -0.04393478  0.05495431]
[ 0.9990344  -0.04393478  0.05495431],[0.454108],[ 0.9992222  -0.03943273  0.09011942]
[ 0.9992222  -0.03943273  0.09011942],[-0.13147473],[ 0.99930066 -0.03739306  0.04082366]
[ 0.99930066 -0.03739306  0.04082366],[0.43226194],[ 0.9994382  -0.03351459  0.07761816]
[ 0.9994382  -0.03351459  0.07761816],[-0.25232255],[ 0.9994625  -0.0327833   0.01463383]
[ 0.9994625  -0.0327833   0.01463383],[0.4519906],[ 0.99955314 -0.02989247  0.05784495]
[ 0.99955314 -0.02989247  0.05784495],[-0.10510027],[ 0.999582   -0.02890987  0.01966055]
[ 0.999582   -0.02890987  0.01966055],[0.36427045],[ 0.99965465 -0.02627994  0.05261872]
[ 0.99965465 -0.02627994  0.05261872],[-0.22665644],[ 0.99965316 -0.0263344  -0.0010897 ]
[ 0.99965316 -0.0263344  -0.0010897 ],[0.43209887],[ 0.99970865 -0.02413639  0.04397433]
[ 0.99970865 -0.02413639  0.04397433],[-0.19884026],[ 0.9997039  -0.02433403 -0.00395401]
[ 0.7692163  -0.63898844  0.7095702 ],[1.9997959],[ 0.7858867  -0.61837053  0.5302983 ]
[ 0.7858867  -0.61837053  0.5302983 ],[1.9997487],[ 0.7970852  -0.6038668   0.36648268]
[ 0.7970852  -0.6038668   0.36648268],[1.9997444],[ 0.8034873  -0.59532195  0.21354422]
[ 0.8034873  -0.59532195  0.21354422],[1.999784],[ 0.8054777  -0.5926261   0.06702038]
[ 0.8054777  -0.5926261   0.06702038],[1.9998236],[ 0.8031759  -0.59574187 -0.07747566]
[ 0.8031759  -0.59574187 -0.07747566],[1.9998393],[ 0.7964442  -0.60471207 -0.22430617]
[ 0.7964442  -0.60471207 -0.22430617],[1.9997826],[ 0.7848775  -0.619651   -0.37787285]
[ 0.7848775  -0.619651   -0.37787285],[1.999609],[ 0.7677773 -0.6407168 -0.5426698]
[ 0.7677773 -0.6407168 -0.5426698],[1.9990525],[ 0.7441072  -0.66806024 -0.72334945]
[ 0.7441072  -0.66806024 -0.72334945],[1.9968019],[ 0.7124291  -0.7017441  -0.92487437]
[ 0.7124291  -0.7017441  -0.92487437],[1.9833179],[ 0.67078704 -0.74165004 -1.1536847 ]
[ 0.67078704 -0.74165004 -1.1536847 ],[1.8863611],[ 0.61620975 -0.7875821  -1.4269681 ]
[ 0.61620975 -0.7875821  -1.4269681 ],[0.8658302],[ 0.539238   -0.84215343 -1.8877802 ]
[ 0.539238   -0.84215343 -1.8877802 ],[-1.7713495],[ 0.4171227 -0.9088502 -2.7850976]
[ 0.4171227 -0.9088502 -2.7850976],[-1.212003],[ 0.24532057 -0.969442   -3.6485357 ]
[ 0.24532057 -0.969442   -3.6485357 ],[-1.2209479],[ 0.01991106 -0.99980175 -4.5587597 ]
[ 0.01991106 -0.99980175 -4.5587597 ],[-0.860777],[-0.2493161 -0.9684222 -5.4377275]
[-0.2493161 -0.9684222 -5.4377275],[-0.7690623],[-0.536213  -0.8440827 -6.279403 ]
[-0.536213  -0.8440827 -6.279403 ],[-1.0599475],[-0.79530895 -0.60620433 -7.0714574 ]
[-0.79530895 -0.60620433 -7.0714574 ],[-1.2188296],[-0.9648741  -0.26271266 -7.7089353 ]
[-0.9648741  -0.26271266 -7.7089353 ],[-0.8530537],[-0.99101305  0.1337653  -8.        ]
[-0.99101305  0.1337653  -8.        ],[0.08866739],[-0.86357135  0.5042267  -7.886376  ]
[-0.86357135  0.5042267  -7.886376  ],[-0.16821659],[-0.61756116  0.78652287 -7.533438  ]
[-0.61756116  0.78652287 -7.533438  ],[-0.08822489],[-0.31247666  0.9499254  -6.95678   ]
[-0.31247666  0.9499254  -6.95678   ],[1.6276696],[-0.01778894  0.99984175 -6.0001855 ]
[-0.01778894  0.99984175 -6.0001855 ],[1.5477443],[ 0.23101157  0.972951   -5.0181427 ]
[ 0.23101157  0.972951   -5.0181427 ],[0.2215972],[ 0.43124905  0.90223294 -4.25519   ]
[ 0.43124905  0.90223294 -4.25519   ],[0.17762661],[ 0.58385605  0.8118572  -3.551871  ]
[ 0.58385605  0.8118572  -3.551871  ],[-1.2924789],[ 0.70350176  0.71069354 -3.1368499 ]
[ 0.70350176  0.71069354 -3.1368499 ],[-1.5422493],[ 0.7968547   0.60417104 -2.8351672 ]
[ 0.7968547   0.60417104 -2.8351672 ],[-0.79138005],[ 0.86598086  0.5000772  -2.5007458 ]
[ 0.86598086  0.5000772  -2.5007458 ],[-0.02161634],[ 0.9142103   0.40524003 -2.1289306 ]
[ 0.9142103   0.40524003 -2.1289306 ],[0.54424214],[ 0.94601864  0.32411224 -1.7433641 ]
[ 0.94601864  0.32411224 -1.7433641 ],[0.60003996],[ 0.96650314  0.2566548  -1.4102739 ]
[ 0.96650314  0.2566548  -1.4102739 ],[0.2180314],[ 0.9800058  0.1989688 -1.1850781]
[ 0.9800058  0.1989688 -1.1850781],[0.23970628],[ 0.9887246   0.14974542 -0.9998956 ]
[ 0.9887246   0.14974542 -0.9998956 ],[0.313128],[ 0.9941434   0.10806846 -0.8406173 ]
[ 0.9941434   0.10806846 -0.8406173 ],[0.4002061],[ 0.9973145   0.07323755 -0.699535  ]
[ 0.9973145   0.07323755 -0.699535  ],[0.43999743],[ 0.9990157   0.04435825 -0.57860726]
[ 0.9990157   0.04435825 -0.57860726],[0.44802046],[ 0.99979055  0.0204646  -0.47813553]
